ride_id;travel_date;travel_time;travel_from;travel_to;car_type;max_capacity
8645;05/02/2018;10:00;Kisii;Nairobi;shuttle;11
8645;05/02/2018;10:00;Kisii;Nairobi;shuttle;11
8645;05/02/2018;10:00;Kisii;Nairobi;shuttle;11
8645;05/02/2018;10:00;Kisii;Nairobi;shuttle;11
8646;05/02/2018;09:50;Kisii;Nairobi;shuttle;11
8646;05/02/2018;09:50;Kisii;Nairobi;shuttle;11
8646;05/02/2018;09:50;Kisii;Nairobi;shuttle;11
8646;05/02/2018;09:50;Kisii;Nairobi;shuttle;11
8646;05/02/2018;09:50;Kisii;Nairobi;shuttle;11
8647;05/02/2018;09:40;Kisii;Nairobi;shuttle;11
8647;05/02/2018;09:40;Kisii;Nairobi;shuttle;11
8647;05/02/2018;09:40;Kisii;Nairobi;shuttle;11
8647;05/02/2018;09:40;Kisii;Nairobi;shuttle;11
8647;05/02/2018;09:40;Kisii;Nairobi;shuttle;11
8647;05/02/2018;09:40;Kisii;Nairobi;shuttle;11
8647;05/02/2018;09:40;Kisii;Nairobi;shuttle;11
8647;05/02/2018;09:40;Kisii;Nairobi;shuttle;11
8647;05/02/2018;09:40;Kisii;Nairobi;shuttle;11
8647;05/02/2018;09:40;Kisii;Nairobi;shuttle;11
8647;05/02/2018;09:40;Kisii;Nairobi;shuttle;11
8648;05/02/2018;07:02;Kisii;Nairobi;Bus;49
8648;05/02/2018;07:02;Kisii;Nairobi;Bus;49
8648;05/02/2018;07:02;Kisii;Nairobi;Bus;49
8648;05/02/2018;07:02;Kisii;Nairobi;Bus;49
8649;05/02/2018;09:30;Kisii;Nairobi;shuttle;11
8649;05/02/2018;09:30;Kisii;Nairobi;shuttle;11
8649;05/02/2018;09:30;Kisii;Nairobi;shuttle;11
8649;05/02/2018;09:30;Kisii;Nairobi;shuttle;11
8649;05/02/2018;09:30;Kisii;Nairobi;shuttle;11
8649;05/02/2018;09:30;Kisii;Nairobi;shuttle;11
8649;05/02/2018;09:30;Kisii;Nairobi;shuttle;11
8649;05/02/2018;09:30;Kisii;Nairobi;shuttle;11
8649;05/02/2018;09:30;Kisii;Nairobi;shuttle;11
8649;05/02/2018;09:30;Kisii;Nairobi;shuttle;11
8650;05/02/2018;09:20;Kisii;Nairobi;shuttle;11
8650;05/02/2018;09:20;Kisii;Nairobi;shuttle;11
8650;05/02/2018;09:20;Kisii;Nairobi;shuttle;11
8650;05/02/2018;09:20;Kisii;Nairobi;shuttle;11
8650;05/02/2018;09:20;Kisii;Nairobi;shuttle;11
8650;05/02/2018;09:20;Kisii;Nairobi;shuttle;11
8650;05/02/2018;09:20;Kisii;Nairobi;shuttle;11
8650;05/02/2018;09:20;Kisii;Nairobi;shuttle;11
8650;05/02/2018;09:20;Kisii;Nairobi;shuttle;11
8650;05/02/2018;09:20;Kisii;Nairobi;shuttle;11
8651;05/02/2018;09:10;Kisii;Nairobi;shuttle;11
8651;05/02/2018;09:10;Kisii;Nairobi;shuttle;11
8651;05/02/2018;09:10;Kisii;Nairobi;shuttle;11
8651;05/02/2018;09:10;Kisii;Nairobi;shuttle;11
8651;05/02/2018;09:10;Kisii;Nairobi;shuttle;11
8651;05/02/2018;09:10;Kisii;Nairobi;shuttle;11
8651;05/02/2018;09:10;Kisii;Nairobi;shuttle;11
8651;05/02/2018;09:10;Kisii;Nairobi;shuttle;11
8651;05/02/2018;09:10;Kisii;Nairobi;shuttle;11
8651;05/02/2018;09:10;Kisii;Nairobi;shuttle;11
8651;05/02/2018;09:10;Kisii;Nairobi;shuttle;11
8651;05/02/2018;09:10;Kisii;Nairobi;shuttle;11
8652;05/02/2018;09:00;Kisii;Nairobi;shuttle;11
8652;05/02/2018;09:00;Kisii;Nairobi;shuttle;11
8652;05/02/2018;09:00;Kisii;Nairobi;shuttle;11
8652;05/02/2018;09:00;Kisii;Nairobi;shuttle;11
8653;05/02/2018;08:50;Kisii;Nairobi;shuttle;11
8653;05/02/2018;08:50;Kisii;Nairobi;shuttle;11
8653;05/02/2018;08:50;Kisii;Nairobi;shuttle;11
8653;05/02/2018;08:50;Kisii;Nairobi;shuttle;11
8653;05/02/2018;08:50;Kisii;Nairobi;shuttle;11
8653;05/02/2018;08:50;Kisii;Nairobi;shuttle;11
8653;05/02/2018;08:50;Kisii;Nairobi;shuttle;11
8653;05/02/2018;08:50;Kisii;Nairobi;shuttle;11
8653;05/02/2018;08:50;Kisii;Nairobi;shuttle;11
8653;05/02/2018;08:50;Kisii;Nairobi;shuttle;11
8654;05/02/2018;08:40;Kisii;Nairobi;shuttle;11
8654;05/02/2018;08:40;Kisii;Nairobi;shuttle;11
8654;05/02/2018;08:40;Kisii;Nairobi;shuttle;11
8654;05/02/2018;08:40;Kisii;Nairobi;shuttle;11
8654;05/02/2018;08:40;Kisii;Nairobi;shuttle;11
8654;05/02/2018;08:40;Kisii;Nairobi;shuttle;11
8654;05/02/2018;08:40;Kisii;Nairobi;shuttle;11
8654;05/02/2018;08:40;Kisii;Nairobi;shuttle;11
8654;05/02/2018;08:40;Kisii;Nairobi;shuttle;11
8654;05/02/2018;08:40;Kisii;Nairobi;shuttle;11
8655;05/02/2018;08:30;Kisii;Nairobi;shuttle;11
8655;05/02/2018;08:30;Kisii;Nairobi;shuttle;11
8655;05/02/2018;08:30;Kisii;Nairobi;shuttle;11
8655;05/02/2018;08:30;Kisii;Nairobi;shuttle;11
8655;05/02/2018;08:30;Kisii;Nairobi;shuttle;11
8655;05/02/2018;08:30;Kisii;Nairobi;shuttle;11
8655;05/02/2018;08:30;Kisii;Nairobi;shuttle;11
8655;05/02/2018;08:30;Kisii;Nairobi;shuttle;11
8655;05/02/2018;08:30;Kisii;Nairobi;shuttle;11
8655;05/02/2018;08:30;Kisii;Nairobi;shuttle;11
8655;05/02/2018;08:30;Kisii;Nairobi;shuttle;11
8671;05/02/2018;08:20;Kisii;Nairobi;shuttle;11
8671;05/02/2018;08:20;Kisii;Nairobi;shuttle;11
8671;05/02/2018;08:20;Kisii;Nairobi;shuttle;11
8671;05/02/2018;08:20;Kisii;Nairobi;shuttle;11
8671;05/02/2018;08:20;Kisii;Nairobi;shuttle;11
8671;05/02/2018;08:20;Kisii;Nairobi;shuttle;11
8671;05/02/2018;08:20;Kisii;Nairobi;shuttle;11
8671;05/02/2018;08:20;Kisii;Nairobi;shuttle;11
8671;05/02/2018;08:20;Kisii;Nairobi;shuttle;11
8675;05/02/2018;08:10;Kisii;Nairobi;shuttle;11
8675;05/02/2018;08:10;Kisii;Nairobi;shuttle;11
8675;05/02/2018;08:10;Kisii;Nairobi;shuttle;11
8675;05/02/2018;08:10;Kisii;Nairobi;shuttle;11
8675;05/02/2018;08:10;Kisii;Nairobi;shuttle;11
8675;05/02/2018;08:10;Kisii;Nairobi;shuttle;11
8675;05/02/2018;08:10;Kisii;Nairobi;shuttle;11
8675;05/02/2018;08:10;Kisii;Nairobi;shuttle;11
8675;05/02/2018;08:10;Kisii;Nairobi;shuttle;11
8675;05/02/2018;08:10;Kisii;Nairobi;shuttle;11
8675;05/02/2018;08:10;Kisii;Nairobi;shuttle;11
8676;05/02/2018;19:03;Kisii;Nairobi;Bus;49
8676;05/02/2018;19:03;Kisii;Nairobi;Bus;49
8676;05/02/2018;19:03;Kisii;Nairobi;Bus;49
8676;05/02/2018;19:03;Kisii;Nairobi;Bus;49
8676;05/02/2018;19:03;Kisii;Nairobi;Bus;49
8676;05/02/2018;19:03;Kisii;Nairobi;Bus;49
8676;05/02/2018;19:03;Kisii;Nairobi;Bus;49
8676;05/02/2018;19:03;Kisii;Nairobi;Bus;49
8676;05/02/2018;19:03;Kisii;Nairobi;Bus;49
8676;05/02/2018;19:03;Kisii;Nairobi;Bus;49
8676;05/02/2018;19:03;Kisii;Nairobi;Bus;49
8676;05/02/2018;19:03;Kisii;Nairobi;Bus;49
8676;05/02/2018;19:03;Kisii;Nairobi;Bus;49
8676;05/02/2018;19:03;Kisii;Nairobi;Bus;49
8676;05/02/2018;19:03;Kisii;Nairobi;Bus;49
8676;05/02/2018;19:03;Kisii;Nairobi;Bus;49
8676;05/02/2018;19:03;Kisii;Nairobi;Bus;49
8677;05/02/2018;08:00;Kisii;Nairobi;shuttle;11
8677;05/02/2018;08:00;Kisii;Nairobi;shuttle;11
8677;05/02/2018;08:00;Kisii;Nairobi;shuttle;11
8677;05/02/2018;08:00;Kisii;Nairobi;shuttle;11
8677;05/02/2018;08:00;Kisii;Nairobi;shuttle;11
8677;05/02/2018;08:00;Kisii;Nairobi;shuttle;11
8677;05/02/2018;08:00;Kisii;Nairobi;shuttle;11
8677;05/02/2018;08:00;Kisii;Nairobi;shuttle;11
8693;05/02/2018;07:50;Kisii;Nairobi;shuttle;11
8693;05/02/2018;07:50;Kisii;Nairobi;shuttle;11
8693;05/02/2018;07:50;Kisii;Nairobi;shuttle;11
8693;05/02/2018;07:50;Kisii;Nairobi;shuttle;11
8693;05/02/2018;07:50;Kisii;Nairobi;shuttle;11
8693;05/02/2018;07:50;Kisii;Nairobi;shuttle;11
8693;05/02/2018;07:50;Kisii;Nairobi;shuttle;11
8693;05/02/2018;07:50;Kisii;Nairobi;shuttle;11
8693;05/02/2018;07:50;Kisii;Nairobi;shuttle;11
8693;05/02/2018;07:50;Kisii;Nairobi;shuttle;11
8696;05/02/2018;07:07;Kisii;Nairobi;Bus;49
8696;05/02/2018;07:07;Kisii;Nairobi;Bus;49
8696;05/02/2018;07:07;Kisii;Nairobi;Bus;49
8696;05/02/2018;07:07;Kisii;Nairobi;Bus;49
8696;05/02/2018;07:07;Kisii;Nairobi;Bus;49
8696;05/02/2018;07:07;Kisii;Nairobi;Bus;49
8696;05/02/2018;07:07;Kisii;Nairobi;Bus;49
8696;05/02/2018;07:07;Kisii;Nairobi;Bus;49
8696;05/02/2018;07:07;Kisii;Nairobi;Bus;49
8696;05/02/2018;07:07;Kisii;Nairobi;Bus;49
8697;05/02/2018;07:40;Kisii;Nairobi;shuttle;11
8697;05/02/2018;07:40;Kisii;Nairobi;shuttle;11
8697;05/02/2018;07:40;Kisii;Nairobi;shuttle;11
8697;05/02/2018;07:40;Kisii;Nairobi;shuttle;11
8697;05/02/2018;07:40;Kisii;Nairobi;shuttle;11
8697;05/02/2018;07:40;Kisii;Nairobi;shuttle;11
8697;05/02/2018;07:40;Kisii;Nairobi;shuttle;11
8697;05/02/2018;07:40;Kisii;Nairobi;shuttle;11
8697;05/02/2018;07:40;Kisii;Nairobi;shuttle;11
8698;05/02/2018;07:30;Kisii;Nairobi;shuttle;11
8698;05/02/2018;07:30;Kisii;Nairobi;shuttle;11
8698;05/02/2018;07:30;Kisii;Nairobi;shuttle;11
8698;05/02/2018;07:30;Kisii;Nairobi;shuttle;11
8698;05/02/2018;07:30;Kisii;Nairobi;shuttle;11
8698;05/02/2018;07:30;Kisii;Nairobi;shuttle;11
8698;05/02/2018;07:30;Kisii;Nairobi;shuttle;11
8698;05/02/2018;07:30;Kisii;Nairobi;shuttle;11
8698;05/02/2018;07:30;Kisii;Nairobi;shuttle;11
8698;05/02/2018;07:30;Kisii;Nairobi;shuttle;11
8698;05/02/2018;07:30;Kisii;Nairobi;shuttle;11
8699;05/02/2018;07:20;Kisii;Nairobi;shuttle;11
8699;05/02/2018;07:20;Kisii;Nairobi;shuttle;11
8699;05/02/2018;07:20;Kisii;Nairobi;shuttle;11
8699;05/02/2018;07:20;Kisii;Nairobi;shuttle;11
8699;05/02/2018;07:20;Kisii;Nairobi;shuttle;11
8701;05/02/2018;07:09;Kisii;Nairobi;shuttle;11
8701;05/02/2018;07:09;Kisii;Nairobi;shuttle;11
8701;05/02/2018;07:09;Kisii;Nairobi;shuttle;11
8701;05/02/2018;07:09;Kisii;Nairobi;shuttle;11
8701;05/02/2018;07:09;Kisii;Nairobi;shuttle;11
8701;05/02/2018;07:09;Kisii;Nairobi;shuttle;11
8701;05/02/2018;07:09;Kisii;Nairobi;shuttle;11
8701;05/02/2018;07:09;Kisii;Nairobi;shuttle;11
8701;05/02/2018;07:09;Kisii;Nairobi;shuttle;11
8701;05/02/2018;07:09;Kisii;Nairobi;shuttle;11
8702;05/02/2018;05:20;Kisii;Nairobi;shuttle;11
9807;05/02/2018;19:07;Sirare;Nairobi;Bus;49
9807;05/02/2018;19:07;Sirare;Nairobi;Bus;49
9807;05/02/2018;19:07;Sirare;Nairobi;Bus;49
9807;05/02/2018;19:07;Sirare;Nairobi;Bus;49
9807;05/02/2018;19:07;Sirare;Nairobi;Bus;49
9807;05/02/2018;19:07;Sirare;Nairobi;Bus;49
9807;05/02/2018;19:07;Sirare;Nairobi;Bus;49
9807;05/02/2018;19:07;Sirare;Nairobi;Bus;49
9807;05/02/2018;19:07;Sirare;Nairobi;Bus;49
9807;05/02/2018;19:07;Sirare;Nairobi;Bus;49
9807;05/02/2018;19:07;Sirare;Nairobi;Bus;49
9807;05/02/2018;19:07;Sirare;Nairobi;Bus;49
9807;05/02/2018;19:07;Sirare;Nairobi;Bus;49
9807;05/02/2018;19:07;Sirare;Nairobi;Bus;49
9807;05/02/2018;19:07;Sirare;Nairobi;Bus;49
9807;05/02/2018;19:07;Sirare;Nairobi;Bus;49
9807;05/02/2018;19:07;Sirare;Nairobi;Bus;49
9807;05/02/2018;19:07;Sirare;Nairobi;Bus;49
9807;05/02/2018;19:07;Sirare;Nairobi;Bus;49
9807;05/02/2018;19:07;Sirare;Nairobi;Bus;49
9807;05/02/2018;19:07;Sirare;Nairobi;Bus;49
9807;05/02/2018;19:07;Sirare;Nairobi;Bus;49
9807;05/02/2018;19:07;Sirare;Nairobi;Bus;49
9807;05/02/2018;19:07;Sirare;Nairobi;Bus;49
9807;05/02/2018;19:07;Sirare;Nairobi;Bus;49
9807;05/02/2018;19:07;Sirare;Nairobi;Bus;49
9807;05/02/2018;19:07;Sirare;Nairobi;Bus;49
9807;05/02/2018;19:07;Sirare;Nairobi;Bus;49
9807;05/02/2018;19:07;Sirare;Nairobi;Bus;49
9807;05/02/2018;19:07;Sirare;Nairobi;Bus;49
9807;05/02/2018;19:07;Sirare;Nairobi;Bus;49
9807;05/02/2018;19:07;Sirare;Nairobi;Bus;49
9807;05/02/2018;19:07;Sirare;Nairobi;Bus;49
9807;05/02/2018;19:07;Sirare;Nairobi;Bus;49
9807;05/02/2018;19:07;Sirare;Nairobi;Bus;49
9807;05/02/2018;19:07;Sirare;Nairobi;Bus;49
9807;05/02/2018;19:07;Sirare;Nairobi;Bus;49
9807;05/02/2018;19:07;Sirare;Nairobi;Bus;49
9807;05/02/2018;19:07;Sirare;Nairobi;Bus;49
9807;05/02/2018;19:07;Sirare;Nairobi;Bus;49
9807;05/02/2018;19:07;Sirare;Nairobi;Bus;49
9807;05/02/2018;19:07;Sirare;Nairobi;Bus;49
9807;05/02/2018;19:07;Sirare;Nairobi;Bus;49
9807;05/02/2018;19:07;Sirare;Nairobi;Bus;49
9807;05/02/2018;19:07;Sirare;Nairobi;Bus;49
9807;05/02/2018;19:07;Sirare;Nairobi;Bus;49
9807;05/02/2018;19:07;Sirare;Nairobi;Bus;49
9808;05/02/2018;07:08;Migori;Nairobi;Bus;49
9808;05/02/2018;07:08;Migori;Nairobi;Bus;49
9808;05/02/2018;07:08;Migori;Nairobi;Bus;49
9808;05/02/2018;07:08;Migori;Nairobi;Bus;49
9808;05/02/2018;07:08;Migori;Nairobi;Bus;49
9808;05/02/2018;07:08;Migori;Nairobi;Bus;49
9808;05/02/2018;07:08;Migori;Nairobi;Bus;49
9808;05/02/2018;07:08;Migori;Nairobi;Bus;49
9808;05/02/2018;07:08;Migori;Nairobi;Bus;49
9808;05/02/2018;07:08;Migori;Nairobi;Bus;49
9808;05/02/2018;07:08;Migori;Nairobi;Bus;49
9808;05/02/2018;07:08;Migori;Nairobi;Bus;49
9808;05/02/2018;07:08;Migori;Nairobi;Bus;49
9808;05/02/2018;07:08;Migori;Nairobi;Bus;49
9808;05/02/2018;07:08;Migori;Nairobi;Bus;49
9808;05/02/2018;07:08;Migori;Nairobi;Bus;49
9808;05/02/2018;07:08;Migori;Nairobi;Bus;49
9808;05/02/2018;07:08;Migori;Nairobi;Bus;49
9809;05/02/2018;19:03;Keroka;Nairobi;Bus;49
9809;05/02/2018;19:03;Keroka;Nairobi;Bus;49
9810;05/02/2018;07:09;Homa Bay;Nairobi;Bus;49
9810;05/02/2018;07:09;Homa Bay;Nairobi;Bus;49
9810;05/02/2018;07:09;Homa Bay;Nairobi;Bus;49
9810;05/02/2018;07:09;Homa Bay;Nairobi;Bus;49
9810;05/02/2018;07:09;Homa Bay;Nairobi;Bus;49
9810;05/02/2018;07:09;Homa Bay;Nairobi;Bus;49
9810;05/02/2018;07:09;Homa Bay;Nairobi;Bus;49
9810;05/02/2018;07:09;Homa Bay;Nairobi;Bus;49
9810;05/02/2018;07:09;Homa Bay;Nairobi;Bus;49
9810;05/02/2018;07:09;Homa Bay;Nairobi;Bus;49
9810;05/02/2018;07:09;Homa Bay;Nairobi;Bus;49
9810;05/02/2018;07:09;Homa Bay;Nairobi;Bus;49
9810;05/02/2018;07:09;Homa Bay;Nairobi;Bus;49
9810;05/02/2018;07:09;Homa Bay;Nairobi;Bus;49
9810;05/02/2018;07:09;Homa Bay;Nairobi;Bus;49
9810;05/02/2018;07:09;Homa Bay;Nairobi;Bus;49
9810;05/02/2018;07:09;Homa Bay;Nairobi;Bus;49
9810;05/02/2018;07:09;Homa Bay;Nairobi;Bus;49
9810;05/02/2018;07:09;Homa Bay;Nairobi;Bus;49
9810;05/02/2018;07:09;Homa Bay;Nairobi;Bus;49
9810;05/02/2018;07:09;Homa Bay;Nairobi;Bus;49
9810;05/02/2018;07:09;Homa Bay;Nairobi;Bus;49
9810;05/02/2018;07:09;Homa Bay;Nairobi;Bus;49
9810;05/02/2018;07:09;Homa Bay;Nairobi;Bus;49
9810;05/02/2018;07:09;Homa Bay;Nairobi;Bus;49
9810;05/02/2018;07:09;Homa Bay;Nairobi;Bus;49
9810;05/02/2018;07:09;Homa Bay;Nairobi;Bus;49
9810;05/02/2018;07:09;Homa Bay;Nairobi;Bus;49
9810;05/02/2018;07:09;Homa Bay;Nairobi;Bus;49
9810;05/02/2018;07:09;Homa Bay;Nairobi;Bus;49
9810;05/02/2018;07:09;Homa Bay;Nairobi;Bus;49
9810;05/02/2018;07:09;Homa Bay;Nairobi;Bus;49
9810;05/02/2018;07:09;Homa Bay;Nairobi;Bus;49
9811;05/02/2018;19:04;Keroka;Nairobi;Bus;49
9811;05/02/2018;19:04;Keroka;Nairobi;Bus;49
9812;05/02/2018;07:12;Migori;Nairobi;Bus;49
9812;05/02/2018;07:12;Migori;Nairobi;Bus;49
9812;05/02/2018;07:12;Migori;Nairobi;Bus;49
9812;05/02/2018;07:12;Migori;Nairobi;Bus;49
9812;05/02/2018;07:12;Migori;Nairobi;Bus;49
9812;05/02/2018;07:12;Migori;Nairobi;Bus;49
9812;05/02/2018;07:12;Migori;Nairobi;Bus;49
9812;05/02/2018;07:12;Migori;Nairobi;Bus;49
9812;05/02/2018;07:12;Migori;Nairobi;Bus;49
9812;05/02/2018;07:12;Migori;Nairobi;Bus;49
9812;05/02/2018;07:12;Migori;Nairobi;Bus;49
9812;05/02/2018;07:12;Migori;Nairobi;Bus;49
9812;05/02/2018;07:12;Migori;Nairobi;Bus;49
9812;05/02/2018;07:12;Migori;Nairobi;Bus;49
9812;05/02/2018;07:12;Migori;Nairobi;Bus;49
9812;05/02/2018;07:12;Migori;Nairobi;Bus;49
9812;05/02/2018;07:12;Migori;Nairobi;Bus;49
9812;05/02/2018;07:12;Migori;Nairobi;Bus;49
9812;05/02/2018;07:12;Migori;Nairobi;Bus;49
9812;05/02/2018;07:12;Migori;Nairobi;Bus;49
9812;05/02/2018;07:12;Migori;Nairobi;Bus;49
9812;05/02/2018;07:12;Migori;Nairobi;Bus;49
9812;05/02/2018;07:12;Migori;Nairobi;Bus;49
9812;05/02/2018;07:12;Migori;Nairobi;Bus;49
9812;05/02/2018;07:12;Migori;Nairobi;Bus;49
9812;05/02/2018;07:12;Migori;Nairobi;Bus;49
9812;05/02/2018;07:12;Migori;Nairobi;Bus;49
9812;05/02/2018;07:12;Migori;Nairobi;Bus;49
9812;05/02/2018;07:12;Migori;Nairobi;Bus;49
9812;05/02/2018;07:12;Migori;Nairobi;Bus;49
9812;05/02/2018;07:12;Migori;Nairobi;Bus;49
9812;05/02/2018;07:12;Migori;Nairobi;Bus;49
9812;05/02/2018;07:12;Migori;Nairobi;Bus;49
9812;05/02/2018;07:12;Migori;Nairobi;Bus;49
9812;05/02/2018;07:12;Migori;Nairobi;Bus;49
9813;05/02/2018;07:08;Kehancha;Nairobi;Bus;49
9813;05/02/2018;07:08;Kehancha;Nairobi;Bus;49
9813;05/02/2018;07:08;Kehancha;Nairobi;Bus;49
9813;05/02/2018;07:08;Kehancha;Nairobi;Bus;49
9813;05/02/2018;07:08;Kehancha;Nairobi;Bus;49
9813;05/02/2018;07:08;Kehancha;Nairobi;Bus;49
9813;05/02/2018;07:08;Kehancha;Nairobi;Bus;49
9813;05/02/2018;07:08;Kehancha;Nairobi;Bus;49
9813;05/02/2018;07:08;Kehancha;Nairobi;Bus;49
9813;05/02/2018;07:08;Kehancha;Nairobi;Bus;49
9814;05/02/2018;07:05;Rongo;Nairobi;Bus;49
9814;05/02/2018;07:05;Rongo;Nairobi;Bus;49
9814;05/02/2018;07:05;Rongo;Nairobi;Bus;49
9814;05/02/2018;07:05;Rongo;Nairobi;Bus;49
9814;05/02/2018;07:05;Rongo;Nairobi;Bus;49
9814;05/02/2018;07:05;Rongo;Nairobi;Bus;49
9814;05/02/2018;07:05;Rongo;Nairobi;Bus;49
9814;05/02/2018;07:05;Rongo;Nairobi;Bus;49
9814;05/02/2018;07:05;Rongo;Nairobi;Bus;49
9814;05/02/2018;07:05;Rongo;Nairobi;Bus;49
9814;05/02/2018;07:05;Rongo;Nairobi;Bus;49
9814;05/02/2018;07:05;Rongo;Nairobi;Bus;49
9814;05/02/2018;07:05;Rongo;Nairobi;Bus;49
9814;05/02/2018;07:05;Rongo;Nairobi;Bus;49
9814;05/02/2018;07:05;Rongo;Nairobi;Bus;49
9814;05/02/2018;07:05;Rongo;Nairobi;Bus;49
9814;05/02/2018;07:05;Rongo;Nairobi;Bus;49
9814;05/02/2018;07:05;Rongo;Nairobi;Bus;49
9814;05/02/2018;07:05;Rongo;Nairobi;Bus;49
9815;05/02/2018;07:06;Kijauri;Nairobi;Bus;49
9815;05/02/2018;07:06;Kijauri;Nairobi;Bus;49
9815;05/02/2018;07:06;Kijauri;Nairobi;Bus;49
9815;05/02/2018;07:06;Kijauri;Nairobi;Bus;49
9815;05/02/2018;07:06;Kijauri;Nairobi;Bus;49
9815;05/02/2018;07:06;Kijauri;Nairobi;Bus;49
9815;05/02/2018;07:06;Kijauri;Nairobi;Bus;49
9815;05/02/2018;07:06;Kijauri;Nairobi;Bus;49
9816;05/02/2018;07:08;Awendo;Nairobi;Bus;49
9816;05/02/2018;07:08;Awendo;Nairobi;Bus;49
9816;05/02/2018;07:08;Awendo;Nairobi;Bus;49
9816;05/02/2018;07:08;Awendo;Nairobi;Bus;49
9817;05/02/2018;07:09;Rongo;Nairobi;Bus;49
9818;05/02/2018;19:06;Keroka;Nairobi;Bus;49
9821;05/02/2018;07:04;Rongo;Nairobi;Bus;49
9821;05/02/2018;07:04;Rongo;Nairobi;Bus;49
9821;05/02/2018;07:04;Rongo;Nairobi;Bus;49
9821;05/02/2018;07:04;Rongo;Nairobi;Bus;49
9821;05/02/2018;07:04;Rongo;Nairobi;Bus;49
9821;05/02/2018;07:04;Rongo;Nairobi;Bus;49
9821;05/02/2018;07:04;Rongo;Nairobi;Bus;49
9821;05/02/2018;07:04;Rongo;Nairobi;Bus;49
9821;05/02/2018;07:04;Rongo;Nairobi;Bus;49
9821;05/02/2018;07:04;Rongo;Nairobi;Bus;49
9845;05/02/2018;09:00;Kijauri;Nairobi;shuttle;11
9848;05/02/2018;08:40;Keroka;Nairobi;shuttle;11
9856;05/02/2018;08:20;Kijauri;Nairobi;shuttle;11
9862;05/02/2018;07:40;Kijauri;Nairobi;shuttle;11
9863;05/02/2018;07:50;Kijauri;Nairobi;shuttle;11
9868;05/02/2018;07:20;Kijauri;Nairobi;shuttle;11
9870;05/02/2018;07:00;Kijauri;Nairobi;shuttle;11
9870;05/02/2018;07:00;Kijauri;Nairobi;shuttle;11
9870;05/02/2018;07:00;Kijauri;Nairobi;shuttle;11
9871;05/02/2018;07:04;Homa Bay;Nairobi;Bus;49
9871;05/02/2018;07:04;Homa Bay;Nairobi;Bus;49
9871;05/02/2018;07:04;Homa Bay;Nairobi;Bus;49
9871;05/02/2018;07:04;Homa Bay;Nairobi;Bus;49
9871;05/02/2018;07:04;Homa Bay;Nairobi;Bus;49
9871;05/02/2018;07:04;Homa Bay;Nairobi;Bus;49
9871;05/02/2018;07:04;Homa Bay;Nairobi;Bus;49
9871;05/02/2018;07:04;Homa Bay;Nairobi;Bus;49
9871;05/02/2018;07:04;Homa Bay;Nairobi;Bus;49
9871;05/02/2018;07:04;Homa Bay;Nairobi;Bus;49
9871;05/02/2018;07:04;Homa Bay;Nairobi;Bus;49
9871;05/02/2018;07:04;Homa Bay;Nairobi;Bus;49
9871;05/02/2018;07:04;Homa Bay;Nairobi;Bus;49
9871;05/02/2018;07:04;Homa Bay;Nairobi;Bus;49
9871;05/02/2018;07:04;Homa Bay;Nairobi;Bus;49
9871;05/02/2018;07:04;Homa Bay;Nairobi;Bus;49
9871;05/02/2018;07:04;Homa Bay;Nairobi;Bus;49
9871;05/02/2018;07:04;Homa Bay;Nairobi;Bus;49
9871;05/02/2018;07:04;Homa Bay;Nairobi;Bus;49
9871;05/02/2018;07:04;Homa Bay;Nairobi;Bus;49
9871;05/02/2018;07:04;Homa Bay;Nairobi;Bus;49
9871;05/02/2018;07:04;Homa Bay;Nairobi;Bus;49
9871;05/02/2018;07:04;Homa Bay;Nairobi;Bus;49
9871;05/02/2018;07:04;Homa Bay;Nairobi;Bus;49
9871;05/02/2018;07:04;Homa Bay;Nairobi;Bus;49
9875;05/02/2018;07:00;Migori;Nairobi;Bus;49
9875;05/02/2018;07:00;Migori;Nairobi;Bus;49
9876;05/02/2018;07:00;Sirare;Nairobi;Bus;49
9876;05/02/2018;07:00;Sirare;Nairobi;Bus;49
9876;05/02/2018;07:00;Sirare;Nairobi;Bus;49
9876;05/02/2018;07:00;Sirare;Nairobi;Bus;49
9876;05/02/2018;07:00;Sirare;Nairobi;Bus;49
9876;05/02/2018;07:00;Sirare;Nairobi;Bus;49
9876;05/02/2018;07:00;Sirare;Nairobi;Bus;49
9876;05/02/2018;07:00;Sirare;Nairobi;Bus;49
9876;05/02/2018;07:00;Sirare;Nairobi;Bus;49
9876;05/02/2018;07:00;Sirare;Nairobi;Bus;49
9876;05/02/2018;07:00;Sirare;Nairobi;Bus;49
9876;05/02/2018;07:00;Sirare;Nairobi;Bus;49
9877;05/02/2018;07:15;Migori;Nairobi;Bus;49
9877;05/02/2018;07:15;Migori;Nairobi;Bus;49
9877;05/02/2018;07:15;Migori;Nairobi;Bus;49
9877;05/02/2018;07:15;Migori;Nairobi;Bus;49
9877;05/02/2018;07:15;Migori;Nairobi;Bus;49
9877;05/02/2018;07:15;Migori;Nairobi;Bus;49
9878;05/02/2018;07:04;Nyachenge;Nairobi;Bus;49
9879;05/02/2018;06:30;Keroka;Nairobi;shuttle;11
9880;05/02/2018;07:10;Rongo;Nairobi;Bus;49
9880;05/02/2018;07:10;Rongo;Nairobi;Bus;49
9881;05/02/2018;07:04;Keroka;Nairobi;Bus;49
9891;05/02/2018;07:11;Homa Bay;Nairobi;Bus;49
